ticker,metric,fy,filing,filed,instance_value,instance_tag,sheet_value,sheet_tag,match
COST,cost_of_sales,2022,0000909832-22-000021,2022-10-05,199382000000.0,CostOfGoodsAndServicesSold,199382000000.0,CostOfGoodsAndServicesSold,True
COST,cost_of_sales,2021,0000909832-22-000021,2022-10-05,170684000000.0,CostOfGoodsAndServicesSold,170684000000.0,CostOfGoodsAndServicesSold,True
COST,cost_of_sales,2020,0000909832-22-000021,2022-10-05,144939000000.0,CostOfGoodsAndServicesSold,144939000000.0,CostOfGoodsAndServicesSold,True
COST,net_income,2022,0000909832-22-000021,2022-10-05,5844000000.0,NetIncomeLoss,5844000000.0,NetIncomeLoss,True
COST,net_income,2021,0000909832-22-000021,2022-10-05,5007000000.0,NetIncomeLoss,5007000000.0,NetIncomeLoss,True
COST,net_income,2020,0000909832-22-000021,2022-10-05,4002000000.0,NetIncomeLoss,4002000000.0,NetIncomeLoss,True
COST,current_assets,2022,0000909832-22-000021,2022-10-05,32696000000.0,AssetsCurrent,32696000000.0,AssetsCurrent,True
COST,current_assets,2021,0000909832-22-000021,2022-10-05,29505000000.0,AssetsCurrent,29505000000.0,AssetsCurrent,True
COST,current_liabilities,2022,0000909832-22-000021,2022-10-05,31998000000.0,LiabilitiesCurrent,31998000000.0,LiabilitiesCurrent,True
COST,current_liabilities,2021,0000909832-22-000021,2022-10-05,29441000000.0,LiabilitiesCurrent,29441000000.0,LiabilitiesCurrent,True
COST,total_equity,2022,0000909832-22-000021,2022-10-05,20647000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,20647000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2021,0000909832-22-000021,2022-10-05,18078000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,18078000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2019,0000909832-22-000021,2022-10-05,15584000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,15584000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2020,0000909832-22-000021,2022-10-05,18705000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,18705000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,revenue,2021,0000909832-21-000014,2021-10-06,195929000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,195929000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,revenue,2020,0000909832-21-000014,2021-10-06,166761000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,166761000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,revenue,2019,0000909832-21-000014,2021-10-06,152703000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,152703000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,cost_of_sales,2021,0000909832-21-000014,2021-10-06,170684000000.0,CostOfGoodsAndServicesSold,170684000000.0,CostOfGoodsAndServicesSold,True
COST,cost_of_sales,2020,0000909832-21-000014,2021-10-06,144939000000.0,CostOfGoodsAndServicesSold,144939000000.0,CostOfGoodsAndServicesSold,True
COST,cost_of_sales,2019,0000909832-21-000014,2021-10-06,132886000000.0,CostOfGoodsAndServicesSold,132886000000.0,CostOfGoodsAndServicesSold,True
COST,net_income,2021,0000909832-21-000014,2021-10-06,5007000000.0,NetIncomeLoss,5007000000.0,NetIncomeLoss,True
COST,net_income,2020,0000909832-21-000014,2021-10-06,4002000000.0,NetIncomeLoss,4002000000.0,NetIncomeLoss,True
COST,net_income,2019,0000909832-21-000014,2021-10-06,3659000000.0,NetIncomeLoss,3659000000.0,NetIncomeLoss,True
COST,current_assets,2021,0000909832-21-000014,2021-10-06,29505000000.0,AssetsCurrent,29505000000.0,AssetsCurrent,True
COST,current_assets,2020,0000909832-21-000014,2021-10-06,28120000000.0,AssetsCurrent,28120000000.0,AssetsCurrent,True
COST,current_liabilities,2021,0000909832-21-000014,2021-10-06,29441000000.0,LiabilitiesCurrent,29441000000.0,LiabilitiesCurrent,True
COST,current_liabilities,2020,0000909832-21-000014,2021-10-06,24844000000.0,LiabilitiesCurrent,24844000000.0,LiabilitiesCurrent,True
COST,total_equity,2021,0000909832-21-000014,2021-10-06,18078000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,18078000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2020,0000909832-21-000014,2021-10-06,18705000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,18705000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2018,0000909832-21-000014,2021-10-06,13103000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,13103000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2019,0000909832-21-000014,2021-10-06,15584000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,15584000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,revenue,2020,0000909832-20-000017,2020-10-07,166761000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,166761000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,revenue,2019,0000909832-20-000017,2020-10-07,152703000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,152703000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,revenue,2018,0000909832-20-000017,2020-10-07,141576000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,141576000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,cost_of_sales,2020,0000909832-20-000017,2020-10-07,144939000000.0,CostOfGoodsAndServicesSold,144939000000.0,CostOfGoodsAndServicesSold,True
COST,cost_of_sales,2019,0000909832-20-000017,2020-10-07,132886000000.0,CostOfGoodsAndServicesSold,132886000000.0,CostOfGoodsAndServicesSold,True
COST,cost_of_sales,2018,0000909832-20-000017,2020-10-07,123152000000.0,CostOfGoodsAndServicesSold,123152000000.0,CostOfGoodsAndServicesSold,True
COST,net_income,2020,0000909832-20-000017,2020-10-07,4002000000.0,NetIncomeLoss,4002000000.0,NetIncomeLoss,True
COST,net_income,2019,0000909832-20-000017,2020-10-07,3659000000.0,NetIncomeLoss,3659000000.0,NetIncomeLoss,True
COST,net_income,2018,0000909832-20-000017,2020-10-07,3134000000.0,NetIncomeLoss,3134000000.0,NetIncomeLoss,True
COST,current_assets,2020,0000909832-20-000017,2020-10-07,28120000000.0,AssetsCurrent,28120000000.0,AssetsCurrent,True
COST,current_assets,2019,0000909832-20-000017,2020-10-07,23485000000.0,AssetsCurrent,23485000000.0,AssetsCurrent,True
COST,current_liabilities,2020,0000909832-20-000017,2020-10-07,24844000000.0,LiabilitiesCurrent,24844000000.0,LiabilitiesCurrent,True
COST,current_liabilities,2019,0000909832-20-000017,2020-10-07,23237000000.0,LiabilitiesCurrent,23237000000.0,LiabilitiesCurrent,True
COST,total_equity,2020,0000909832-20-000017,2020-10-07,18705000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,18705000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2019,0000909832-20-000017,2020-10-07,15584000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,15584000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2017,0000909832-20-000017,2020-10-07,11079000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,11079000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2018,0000909832-20-000017,2020-10-07,13103000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,13103000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,current_assets,2018,0000909832-19-000019,2019-10-11,20289000000.0,AssetsCurrent,20289000000.0,AssetsCurrent,True
COST,current_assets,2019,0000909832-19-000019,2019-10-11,23485000000.0,AssetsCurrent,23485000000.0,AssetsCurrent,True
COST,cost_of_sales,2017,0000909832-19-000019,2019-10-11,111882000000.0,CostOfGoodsAndServicesSold,111882000000.0,CostOfGoodsAndServicesSold,True
COST,cost_of_sales,2018,0000909832-19-000019,2019-10-11,123152000000.0,CostOfGoodsAndServicesSold,123152000000.0,CostOfGoodsAndServicesSold,True
COST,cost_of_sales,2019,0000909832-19-000019,2019-10-11,132886000000.0,CostOfGoodsAndServicesSold,132886000000.0,CostOfGoodsAndServicesSold,True
COST,current_liabilities,2018,0000909832-19-000019,2019-10-11,19926000000.0,LiabilitiesCurrent,19926000000.0,LiabilitiesCurrent,True
COST,current_liabilities,2019,0000909832-19-000019,2019-10-11,23237000000.0,LiabilitiesCurrent,23237000000.0,LiabilitiesCurrent,True
COST,net_income,2017,0000909832-19-000019,2019-10-11,2679000000.0,NetIncomeLoss,2679000000.0,NetIncomeLoss,True
COST,net_income,2018,0000909832-19-000019,2019-10-11,3134000000.0,NetIncomeLoss,3134000000.0,NetIncomeLoss,True
COST,net_income,2019,0000909832-19-000019,2019-10-11,3659000000.0,NetIncomeLoss,3659000000.0,NetIncomeLoss,True
COST,revenue,2017,0000909832-19-000019,2019-10-11,129025000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,129025000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,revenue,2018,0000909832-19-000019,2019-10-11,141576000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,141576000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,revenue,2019,0000909832-19-000019,2019-10-11,152703000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,152703000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,total_equity,2018,0000909832-19-000019,2019-10-11,13103000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,13103000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2019,0000909832-19-000019,2019-10-11,15584000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,15584000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2016,0000909832-19-000019,2019-10-11,12332000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,12332000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2017,0000909832-19-000019,2019-10-11,11079000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,11079000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,current_assets,2017,0000909832-18-000013,2018-10-26,17317000000.0,AssetsCurrent,17317000000.0,AssetsCurrent,True
COST,current_assets,2018,0000909832-18-000013,2018-10-26,20289000000.0,AssetsCurrent,20289000000.0,AssetsCurrent,True
COST,cost_of_sales,2016,0000909832-18-000013,2018-10-26,102901000000.0,CostOfGoodsAndServicesSold,102901000000.0,CostOfGoodsAndServicesSold,True
COST,cost_of_sales,2017,0000909832-18-000013,2018-10-26,111882000000.0,CostOfGoodsAndServicesSold,111882000000.0,CostOfGoodsAndServicesSold,True
COST,cost_of_sales,2018,0000909832-18-000013,2018-10-26,123152000000.0,CostOfGoodsAndServicesSold,123152000000.0,CostOfGoodsAndServicesSold,True
COST,current_liabilities,2017,0000909832-18-000013,2018-10-26,17495000000.0,LiabilitiesCurrent,17495000000.0,LiabilitiesCurrent,True
COST,current_liabilities,2018,0000909832-18-000013,2018-10-26,19926000000.0,LiabilitiesCurrent,19926000000.0,LiabilitiesCurrent,True
COST,net_income,2016,0000909832-18-000013,2018-10-26,2350000000.0,NetIncomeLoss,2350000000.0,NetIncomeLoss,True
COST,net_income,2017,0000909832-18-000013,2018-10-26,2679000000.0,NetIncomeLoss,2679000000.0,NetIncomeLoss,True
COST,net_income,2018,0000909832-18-000013,2018-10-26,3134000000.0,NetIncomeLoss,3134000000.0,NetIncomeLoss,True
COST,revenue,2016,0000909832-18-000013,2018-10-26,118719000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,118719000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,revenue,2017,0000909832-18-000013,2018-10-26,129025000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,129025000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,revenue,2018,0000909832-18-000013,2018-10-26,141576000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,141576000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
COST,total_equity,2017,0000909832-18-000013,2018-10-26,11079000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,11079000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2018,0000909832-18-000013,2018-10-26,13103000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,13103000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2015,0000909832-18-000013,2018-10-26,10843000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,10843000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2016,0000909832-18-000013,2018-10-26,12332000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,12332000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,current_assets,2016,0000909832-17-000014,2017-10-18,15218000000.0,AssetsCurrent,15218000000.0,AssetsCurrent,True
COST,current_assets,2017,0000909832-17-000014,2017-10-18,17317000000.0,AssetsCurrent,17317000000.0,AssetsCurrent,True
COST,cost_of_sales,2015,0000909832-17-000014,2017-10-18,101065000000.0,CostOfGoodsSold,101065000000.0,CostOfGoodsSold,True
COST,cost_of_sales,2016,0000909832-17-000014,2017-10-18,102901000000.0,CostOfGoodsSold,102901000000.0,CostOfGoodsAndServicesSold,True
COST,cost_of_sales,2017,0000909832-17-000014,2017-10-18,111882000000.0,CostOfGoodsSold,111882000000.0,CostOfGoodsAndServicesSold,True
COST,current_liabilities,2016,0000909832-17-000014,2017-10-18,15575000000.0,LiabilitiesCurrent,15575000000.0,LiabilitiesCurrent,True
COST,current_liabilities,2017,0000909832-17-000014,2017-10-18,17495000000.0,LiabilitiesCurrent,17495000000.0,LiabilitiesCurrent,True
COST,net_income,2015,0000909832-17-000014,2017-10-18,2377000000.0,NetIncomeLoss,2377000000.0,NetIncomeLoss,True
COST,net_income,2016,0000909832-17-000014,2017-10-18,2350000000.0,NetIncomeLoss,2350000000.0,NetIncomeLoss,True
COST,net_income,2017,0000909832-17-000014,2017-10-18,2679000000.0,NetIncomeLoss,2679000000.0,NetIncomeLoss,True
COST,revenue,2015,0000909832-17-000014,2017-10-18,113666000000.0,SalesRevenueNet,116199000000.0,Revenues,False
COST,revenue,2016,0000909832-17-000014,2017-10-18,116073000000.0,SalesRevenueNet,118719000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,False
COST,revenue,2017,0000909832-17-000014,2017-10-18,126172000000.0,SalesRevenueNet,129025000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,False
COST,total_equity,2016,0000909832-17-000014,2017-10-18,12332000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,12332000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2017,0000909832-17-000014,2017-10-18,11079000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,11079000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
COST,total_equity,2015,0000909832-17-000014,2017-10-18,10843000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,10843000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
KR,current_assets,2025,0001104659-26-037723,2026-03-31,14505000000.0,AssetsCurrent,14505000000.0,AssetsCurrent,True
KR,current_assets,2024,0001104659-26-037723,2026-03-31,15273000000.0,AssetsCurrent,15273000000.0,AssetsCurrent,True
KR,current_liabilities,2025,0001104659-26-037723,2026-03-31,18108000000.0,LiabilitiesCurrent,18108000000.0,LiabilitiesCurrent,True
KR,current_liabilities,2024,0001104659-26-037723,2026-03-31,15940000000.0,LiabilitiesCurrent,15940000000.0,LiabilitiesCurrent,True
KR,total_equity,2025,0001104659-26-037723,2026-03-31,5936000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,5936000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
KR,total_equity,2024,0001104659-26-037723,2026-03-31,8281000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,8281000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,True
KR,revenue,2025,0001104659-26-037723,2026-03-31,147642000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,147642000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
KR,revenue,2024,0001104659-26-037723,2026-03-31,147123000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,147123000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
KR,revenue,2023,0001104659-26-037723,2026-03-31,150039000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,150039000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,True
KR,cost_of_sales,2025,0001104659-26-037723,2026-03-31,113240000000.0,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,113240000000.0,CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization,True
