ticker,metric,fiscal_year,cik,period_start,period_end,status,value,tag,accession,filed,frame,first_value,first_filed,n_versions,restated,note
COST,cost_of_sales,2015,909832,2014-09-01,2015-08-30,ok,101065000000.0,CostOfGoodsSold,0000909832-17-000014,2017-10-18,CY2015,101065000000.0,2015-10-14,3.0,False,
COST,cost_of_sales,2016,909832,2015-08-31,2016-08-28,ok,102901000000.0,CostOfGoodsAndServicesSold,0000909832-18-000013,2018-10-26,CY2016,102901000000.0,2018-10-26,1.0,False,
COST,cost_of_sales,2017,909832,2016-08-29,2017-09-03,ok,111882000000.0,CostOfGoodsAndServicesSold,0000909832-18-000013,2018-10-26,,111882000000.0,2018-10-26,1.0,False,
COST,cost_of_sales,2018,909832,2017-09-04,2018-09-02,ok,123152000000.0,CostOfGoodsAndServicesSold,0000909832-20-000017,2020-10-07,CY2018,123152000000.0,2018-10-26,2.0,False,
COST,cost_of_sales,2019,909832,2018-09-03,2019-09-01,ok,132886000000.0,CostOfGoodsAndServicesSold,0000909832-21-000014,2021-10-06,CY2019,132886000000.0,2020-10-07,2.0,False,
COST,cost_of_sales,2020,909832,2019-09-02,2020-08-30,ok,144939000000.0,CostOfGoodsAndServicesSold,0000909832-22-000021,2022-10-05,CY2020,144939000000.0,2020-10-07,3.0,False,
COST,cost_of_sales,2021,909832,2020-08-31,2021-08-29,ok,170684000000.0,CostOfGoodsAndServicesSold,0000909832-23-000042,2023-10-11,CY2021,170684000000.0,2021-10-06,3.0,False,
COST,cost_of_sales,2022,909832,2021-08-30,2022-08-28,ok,199382000000.0,CostOfGoodsAndServicesSold,0000909832-24-000049,2024-10-09,CY2022,199382000000.0,2022-10-05,3.0,False,
COST,cost_of_sales,2023,909832,2022-08-29,2023-09-03,ok,212586000000.0,CostOfGoodsAndServicesSold,0000909832-25-000101,2025-10-08,CY2023,212586000000.0,2023-10-11,3.0,False,
COST,cost_of_sales,2024,909832,2023-09-04,2024-09-01,ok,222358000000.0,CostOfGoodsAndServicesSold,0000909832-25-000101,2025-10-08,CY2024,222358000000.0,2024-10-09,2.0,False,
COST,cost_of_sales,2025,909832,2024-09-02,2025-08-31,ok,239886000000.0,CostOfGoodsAndServicesSold,0000909832-25-000101,2025-10-08,CY2025,239886000000.0,2025-10-08,1.0,False,
COST,current_assets,2015,909832,,2015-08-30,ok,16779000000.0,AssetsCurrent,0000909832-16-000032,2016-10-12,CY2015Q3I,17299000000.0,2015-10-14,2.0,True,
COST,current_assets,2016,909832,,2016-08-28,ok,15218000000.0,AssetsCurrent,0000909832-17-000014,2017-10-18,CY2016Q3I,15218000000.0,2016-10-12,2.0,False,
COST,current_assets,2017,909832,,2017-09-03,ok,17317000000.0,AssetsCurrent,0000909832-18-000013,2018-10-26,CY2017Q3I,17317000000.0,2017-10-18,2.0,False,
COST,current_assets,2018,909832,,2018-09-02,ok,20289000000.0,AssetsCurrent,0000909832-18-000013,2018-10-26,,20289000000.0,2018-10-26,1.0,False,
COST,current_assets,2019,909832,,2019-09-01,ok,23485000000.0,AssetsCurrent,0000909832-20-000017,2020-10-07,CY2019Q3I,23485000000.0,2020-10-07,1.0,False,
COST,current_assets,2020,909832,,2020-08-30,ok,28120000000.0,AssetsCurrent,0000909832-21-000014,2021-10-06,CY2020Q3I,28120000000.0,2020-10-07,2.0,False,
COST,current_assets,2021,909832,,2021-08-29,ok,29505000000.0,AssetsCurrent,0000909832-22-000021,2022-10-05,CY2021Q3I,29505000000.0,2021-10-06,2.0,False,
COST,current_assets,2022,909832,,2022-08-28,ok,32696000000.0,AssetsCurrent,0000909832-23-000042,2023-10-11,CY2022Q3I,32696000000.0,2022-10-05,2.0,False,
COST,current_assets,2023,909832,,2023-09-03,ok,35879000000.0,AssetsCurrent,0000909832-24-000049,2024-10-09,CY2023Q3I,35879000000.0,2023-10-11,2.0,False,
COST,current_assets,2024,909832,,2024-09-01,ok,34246000000.0,AssetsCurrent,0000909832-25-000101,2025-10-08,CY2024Q3I,34246000000.0,2024-10-09,2.0,False,
COST,current_assets,2025,909832,,2025-08-31,ok,38380000000.0,AssetsCurrent,0000909832-25-000101,2025-10-08,,38380000000.0,2025-10-08,1.0,False,
COST,current_liabilities,2015,909832,,2015-08-30,ok,16539000000.0,LiabilitiesCurrent,0000909832-16-000032,2016-10-12,CY2015Q3I,16540000000.0,2015-10-14,2.0,True,
COST,current_liabilities,2016,909832,,2016-08-28,ok,15575000000.0,LiabilitiesCurrent,0000909832-17-000014,2017-10-18,CY2016Q3I,15575000000.0,2016-10-12,2.0,False,
COST,current_liabilities,2017,909832,,2017-09-03,ok,17495000000.0,LiabilitiesCurrent,0000909832-18-000013,2018-10-26,CY2017Q3I,17495000000.0,2017-10-18,2.0,False,
COST,current_liabilities,2018,909832,,2018-09-02,ok,19926000000.0,LiabilitiesCurrent,0000909832-18-000013,2018-10-26,,19926000000.0,2018-10-26,1.0,False,
COST,current_liabilities,2019,909832,,2019-09-01,ok,23237000000.0,LiabilitiesCurrent,0000909832-20-000017,2020-10-07,CY2019Q3I,23237000000.0,2020-10-07,1.0,False,
COST,current_liabilities,2020,909832,,2020-08-30,ok,24844000000.0,LiabilitiesCurrent,0000909832-21-000014,2021-10-06,CY2020Q3I,24844000000.0,2020-10-07,2.0,False,
COST,current_liabilities,2021,909832,,2021-08-29,ok,29441000000.0,LiabilitiesCurrent,0000909832-22-000021,2022-10-05,CY2021Q3I,29441000000.0,2021-10-06,2.0,False,
COST,current_liabilities,2022,909832,,2022-08-28,ok,31998000000.0,LiabilitiesCurrent,0000909832-23-000042,2023-10-11,CY2022Q3I,31998000000.0,2022-10-05,2.0,False,
COST,current_liabilities,2023,909832,,2023-09-03,ok,33583000000.0,LiabilitiesCurrent,0000909832-24-000049,2024-10-09,CY2023Q3I,33583000000.0,2023-10-11,2.0,False,
COST,current_liabilities,2024,909832,,2024-09-01,ok,35464000000.0,LiabilitiesCurrent,0000909832-25-000101,2025-10-08,CY2024Q3I,35464000000.0,2024-10-09,2.0,False,
COST,current_liabilities,2025,909832,,2025-08-31,ok,37108000000.0,LiabilitiesCurrent,0000909832-25-000101,2025-10-08,,37108000000.0,2025-10-08,1.0,False,
COST,equity_parent_only,2015,909832,,2015-08-30,ok,10617000000.0,StockholdersEquity,0000909832-16-000032,2016-10-12,CY2015Q3I,10617000000.0,2015-10-14,2.0,False,
COST,equity_parent_only,2016,909832,,2016-08-28,ok,12079000000.0,StockholdersEquity,0000909832-17-000014,2017-10-18,CY2016Q3I,12079000000.0,2016-10-12,2.0,False,
COST,equity_parent_only,2017,909832,,2017-09-03,ok,10778000000.0,StockholdersEquity,0000909832-18-000013,2018-10-26,CY2017Q3I,10778000000.0,2017-10-18,2.0,False,
COST,equity_parent_only,2018,909832,,2018-09-02,ok,12799000000.0,StockholdersEquity,0000909832-18-000013,2018-10-26,,12799000000.0,2018-10-26,1.0,False,
COST,equity_parent_only,2019,909832,,2019-09-01,ok,15243000000.0,StockholdersEquity,0000909832-20-000017,2020-10-07,CY2019Q3I,15243000000.0,2020-10-07,1.0,False,
COST,equity_parent_only,2020,909832,,2020-08-30,ok,18284000000.0,StockholdersEquity,0000909832-21-000014,2021-10-06,CY2020Q3I,18284000000.0,2020-10-07,2.0,False,
COST,equity_parent_only,2021,909832,,2021-08-29,ok,17564000000.0,StockholdersEquity,0000909832-22-000021,2022-10-05,CY2021Q3I,17564000000.0,2021-10-06,2.0,False,
COST,equity_parent_only,2022,909832,,2022-08-28,ok,20642000000.0,StockholdersEquity,0000909832-23-000042,2023-10-11,CY2022Q3I,20642000000.0,2022-10-05,2.0,False,
COST,equity_parent_only,2023,909832,,2023-09-03,ok,25058000000.0,StockholdersEquity,0000909832-24-000049,2024-10-09,,25058000000.0,2023-10-11,2.0,False,
COST,equity_parent_only,2024,909832,,2024-09-01,ok,23622000000.0,StockholdersEquity,0000909832-25-000101,2025-10-08,,23622000000.0,2024-10-09,2.0,False,
COST,equity_parent_only,2025,909832,,2025-08-31,ok,29164000000.0,StockholdersEquity,0000909832-25-000101,2025-10-08,,29164000000.0,2025-10-08,1.0,False,
COST,finance_lease_current,2015,909832,,2015-08-30,ok,10000000.0,CapitalLeaseObligationsCurrent,0000909832-15-000014,2015-10-14,CY2015Q3I,10000000.0,2015-10-14,1.0,False,
COST,finance_lease_current,2016,909832,,2016-08-28,ok,10000000.0,CapitalLeaseObligationsCurrent,0000909832-16-000032,2016-10-12,CY2016Q3I,10000000.0,2016-10-12,1.0,False,
COST,finance_lease_current,2017,909832,,2017-09-03,ok,7000000.0,CapitalLeaseObligationsCurrent,0000909832-17-000014,2017-10-18,CY2017Q3I,7000000.0,2017-10-18,1.0,False,
COST,finance_lease_current,2018,909832,,2018-09-02,ok,7000000.0,CapitalLeaseObligationsCurrent,0000909832-18-000013,2018-10-26,CY2018Q3I,7000000.0,2018-10-26,1.0,False,
COST,finance_lease_current,2019,909832,,2019-09-01,instance,26000000.0,CapitalLeaseObligationsCurrent,0000909832-19-000019,2019-10-11,,,,,,"Tagged in the FY2019 10-K XBRL instance (cost-20190901.xml, context FI2019Q4) but absent from the companyfacts API; ASC 840 capital lease, pre-842 adoption."
COST,finance_lease_current,2020,909832,,2020-08-30,ok,31000000.0,FinanceLeaseLiabilityCurrent,0000909832-20-000017,2020-10-07,CY2020Q3I,31000000.0,2020-10-07,1.0,False,
COST,finance_lease_current,2021,909832,,2021-08-29,not tagged,,,,,,,,,,
COST,finance_lease_current,2022,909832,,2022-08-28,not tagged,,,,,,,,,,
COST,finance_lease_current,2023,909832,,2023-09-03,not tagged,,,,,,,,,,
COST,finance_lease_current,2024,909832,,2024-09-01,ok,147000000.0,FinanceLeaseLiabilityCurrent,0000909832-25-000101,2025-10-08,CY2024Q3I,147000000.0,2025-10-08,1.0,False,
COST,finance_lease_current,2025,909832,,2025-08-31,ok,78000000.0,FinanceLeaseLiabilityCurrent,0000909832-25-000101,2025-10-08,CY2025Q3I,78000000.0,2025-10-08,1.0,False,
COST,finance_lease_noncurrent,2015,909832,,2015-08-30,ok,286000000.0,CapitalLeaseObligationsNoncurrent,0000909832-15-000014,2015-10-14,CY2015Q3I,286000000.0,2015-10-14,1.0,False,
COST,finance_lease_noncurrent,2016,909832,,2016-08-28,ok,364000000.0,CapitalLeaseObligationsNoncurrent,0000909832-16-000032,2016-10-12,CY2016Q3I,364000000.0,2016-10-12,1.0,False,
COST,finance_lease_noncurrent,2017,909832,,2017-09-03,ok,373000000.0,CapitalLeaseObligationsNoncurrent,0000909832-17-000014,2017-10-18,CY2017Q3I,373000000.0,2017-10-18,1.0,False,
COST,finance_lease_noncurrent,2018,909832,,2018-09-02,ok,390000000.0,CapitalLeaseObligationsNoncurrent,0000909832-18-000013,2018-10-26,CY2018Q3I,390000000.0,2018-10-26,1.0,False,
COST,finance_lease_noncurrent,2019,909832,,2019-09-01,instance,395000000.0,CapitalLeaseObligationsNoncurrent,0000909832-19-000019,2019-10-11,,,,,,"Tagged in the FY2019 10-K XBRL instance (cost-20190901.xml, context FI2019Q4) but absent from the companyfacts API; ties to CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments 421M."
COST,finance_lease_noncurrent,2020,909832,,2020-08-30,ok,657000000.0,FinanceLeaseLiabilityNoncurrent,0000909832-20-000017,2020-10-07,CY2020Q3I,657000000.0,2020-10-07,1.0,False,
COST,finance_lease_noncurrent,2021,909832,,2021-08-29,not tagged,,,,,,,,,,
COST,finance_lease_noncurrent,2022,909832,,2022-08-28,not tagged,,,,,,,,,,
COST,finance_lease_noncurrent,2023,909832,,2023-09-03,not tagged,,,,,,,,,,
COST,finance_lease_noncurrent,2024,909832,,2024-09-01,ok,1351000000.0,FinanceLeaseLiabilityNoncurrent,0000909832-25-000101,2025-10-08,CY2024Q3I,1351000000.0,2025-10-08,1.0,False,
COST,finance_lease_noncurrent,2025,909832,,2025-08-31,ok,1401000000.0,FinanceLeaseLiabilityNoncurrent,0000909832-25-000101,2025-10-08,CY2025Q3I,1401000000.0,2025-10-08,1.0,False,
COST,finance_lease_total,2015,909832,,2015-08-30,not tagged,,,,,,,,,,
COST,finance_lease_total,2016,909832,,2016-08-28,not tagged,,,,,,,,,,
COST,finance_lease_total,2017,909832,,2017-09-03,not tagged,,,,,,,,,,
COST,finance_lease_total,2018,909832,,2018-09-02,not tagged,,,,,,,,,,
COST,finance_lease_total,2019,909832,,2019-09-01,not tagged,,,,,,,,,,
COST,finance_lease_total,2020,909832,,2020-08-30,ok,688000000.0,FinanceLeaseLiability,0000909832-20-000017,2020-10-07,CY2020Q3I,688000000.0,2020-10-07,1.0,False,
COST,finance_lease_total,2021,909832,,2021-08-29,ok,1052000000.0,FinanceLeaseLiability,0000909832-21-000014,2021-10-06,CY2021Q3I,1052000000.0,2021-10-06,1.0,False,
COST,finance_lease_total,2022,909832,,2022-08-28,derived,1628000000.0,FinanceLeaseLiabilityPaymentsDue - FinanceLeaseLiabilityUndiscountedExcessAmount,0000909832-22-000021,2022-10-05,,,,,,"Finance lease liability not tagged as a balance; derived as undiscounted payments less imputed interest (both us-gaap tagged, Leases note). Costco carries finance leases inside other current / other long-term liabilities."
COST,finance_lease_total,2023,909832,,2023-09-03,derived,1432000000.0,FinanceLeaseLiabilityPaymentsDue - FinanceLeaseLiabilityUndiscountedExcessAmount,0000909832-23-000042,2023-10-11,,,,,,Same derivation as FY2022; ties to cost:OperatingLeaseandFinanceLeaseLiabilities 4078M less OperatingLeaseLiability 2646M = 1432M in the same filing.
COST,finance_lease_total,2024,909832,,2024-09-01,not tagged,,,,,,,,,,
COST,finance_lease_total,2025,909832,,2025-08-31,ok,1479000000.0,FinanceLeaseLiability,0000909832-25-000101,2025-10-08,CY2025Q3I,1479000000.0,2025-10-08,1.0,False,
COST,inventory,2015,909832,,2015-08-30,ok,8908000000.0,InventoryNet,0000909832-16-000032,2016-10-12,CY2015Q3I,8908000000.0,2015-10-14,2.0,False,
COST,inventory,2016,909832,,2016-08-28,ok,8969000000.0,InventoryNet,0000909832-17-000014,2017-10-18,CY2016Q3I,8969000000.0,2016-10-12,2.0,False,
COST,inventory,2017,909832,,2017-09-03,ok,9834000000.0,InventoryNet,0000909832-18-000013,2018-10-26,CY2017Q3I,9834000000.0,2017-10-18,2.0,False,
COST,inventory,2018,909832,,2018-09-02,ok,11040000000.0,InventoryNet,0000909832-18-000013,2018-10-26,,11040000000.0,2018-10-26,1.0,False,
COST,inventory,2019,909832,,2019-09-01,ok,11395000000.0,InventoryNet,0000909832-20-000017,2020-10-07,CY2019Q3I,11395000000.0,2020-10-07,1.0,False,
COST,inventory,2020,909832,,2020-08-30,ok,12242000000.0,InventoryNet,0000909832-21-000014,2021-10-06,CY2020Q3I,12242000000.0,2020-10-07,2.0,False,
COST,inventory,2021,909832,,2021-08-29,ok,14215000000.0,InventoryNet,0000909832-22-000021,2022-10-05,CY2021Q3I,14215000000.0,2021-10-06,2.0,False,
COST,inventory,2022,909832,,2022-08-28,ok,17907000000.0,InventoryNet,0000909832-23-000042,2023-10-11,CY2022Q3I,17907000000.0,2022-10-05,2.0,False,
COST,inventory,2023,909832,,2023-09-03,ok,16651000000.0,InventoryNet,0000909832-24-000049,2024-10-09,CY2023Q3I,16651000000.0,2023-10-11,2.0,False,
COST,inventory,2024,909832,,2024-09-01,ok,18647000000.0,InventoryNet,0000909832-25-000101,2025-10-08,CY2024Q3I,18647000000.0,2024-10-09,2.0,False,
COST,inventory,2025,909832,,2025-08-31,ok,18116000000.0,InventoryNet,0000909832-25-000101,2025-10-08,,18116000000.0,2025-10-08,1.0,False,
COST,lifo_reserve,2015,909832,,2015-08-30,ok,82000000.0,InventoryLIFOReserve,0000909832-16-000032,2016-10-12,CY2015Q3I,82000000.0,2015-10-14,2.0,False,
COST,lifo_reserve,2016,909832,,2016-08-28,not tagged,,,,,,,,,,
COST,lifo_reserve,2017,909832,,2017-09-03,ok,0.0,InventoryLIFOReserve,0000909832-17-000014,2017-10-18,,0.0,2017-10-18,1.0,False,
COST,lifo_reserve,2018,909832,,2018-09-02,not tagged,,,,,,,,,,
COST,lifo_reserve,2019,909832,,2019-09-01,not tagged,,,,,,,,,,
COST,lifo_reserve,2020,909832,,2020-08-30,not tagged,,,,,,,,,,
COST,lifo_reserve,2021,909832,,2021-08-29,not tagged,,,,,,,,,,
COST,lifo_reserve,2022,909832,,2022-08-28,not tagged,,,,,,,,,,
COST,lifo_reserve,2023,909832,,2023-09-03,not tagged,,,,,,,,,,
COST,lifo_reserve,2024,909832,,2024-09-01,not tagged,,,,,,,,,,
COST,lifo_reserve,2025,909832,,2025-08-31,not tagged,,,,,,,,,,
COST,ltd_and_leases_current,2015,909832,,2015-08-30,not tagged,,,,,,,,,,
COST,ltd_and_leases_current,2016,909832,,2016-08-28,not tagged,,,,,,,,,,
COST,ltd_and_leases_current,2017,909832,,2017-09-03,not tagged,,,,,,,,,,
COST,ltd_and_leases_current,2018,909832,,2018-09-02,not tagged,,,,,,,,,,
COST,ltd_and_leases_current,2019,909832,,2019-09-01,not tagged,,,,,,,,,,
COST,ltd_and_leases_current,2020,909832,,2020-08-30,not tagged,,,,,,,,,,
COST,ltd_and_leases_current,2021,909832,,2021-08-29,not tagged,,,,,,,,,,
COST,ltd_and_leases_current,2022,909832,,2022-08-28,not tagged,,,,,,,,,,
COST,ltd_and_leases_current,2023,909832,,2023-09-03,not tagged,,,,,,,,,,
COST,ltd_and_leases_current,2024,909832,,2024-09-01,not tagged,,,,,,,,,,
COST,ltd_and_leases_current,2025,909832,,2025-08-31,not tagged,,,,,,,,,,
COST,ltd_and_leases_noncurrent,2015,909832,,2015-08-30,not tagged,,,,,,,,,,
COST,ltd_and_leases_noncurrent,2016,909832,,2016-08-28,not tagged,,,,,,,,,,
COST,ltd_and_leases_noncurrent,2017,909832,,2017-09-03,not tagged,,,,,,,,,,
COST,ltd_and_leases_noncurrent,2018,909832,,2018-09-02,not tagged,,,,,,,,,,
COST,ltd_and_leases_noncurrent,2019,909832,,2019-09-01,not tagged,,,,,,,,,,
COST,ltd_and_leases_noncurrent,2020,909832,,2020-08-30,not tagged,,,,,,,,,,
COST,ltd_and_leases_noncurrent,2021,909832,,2021-08-29,not tagged,,,,,,,,,,
COST,ltd_and_leases_noncurrent,2022,909832,,2022-08-28,not tagged,,,,,,,,,,
COST,ltd_and_leases_noncurrent,2023,909832,,2023-09-03,not tagged,,,,,,,,,,
COST,ltd_and_leases_noncurrent,2024,909832,,2024-09-01,not tagged,,,,,,,,,,
COST,ltd_and_leases_noncurrent,2025,909832,,2025-08-31,not tagged,,,,,,,,,,
COST,ltd_current,2015,909832,,2015-08-30,ok,1283000000.0,LongTermDebtCurrent,0000909832-16-000032,2016-10-12,CY2015Q3I,1283000000.0,2015-10-14,2.0,False,
COST,ltd_current,2016,909832,,2016-08-28,ok,1100000000.0,LongTermDebtCurrent,0000909832-17-000014,2017-10-18,CY2016Q3I,1100000000.0,2016-10-12,2.0,False,
COST,ltd_current,2017,909832,,2017-09-03,ok,86000000.0,LongTermDebtCurrent,0000909832-18-000013,2018-10-26,CY2017Q3I,86000000.0,2017-10-18,2.0,False,
COST,ltd_current,2018,909832,,2018-09-02,ok,90000000.0,LongTermDebtCurrent,0000909832-18-000013,2018-10-26,,90000000.0,2018-10-26,1.0,False,
COST,ltd_current,2019,909832,,2019-09-01,ok,1699000000.0,LongTermDebtCurrent,0000909832-20-000017,2020-10-07,CY2019Q3I,1699000000.0,2020-10-07,1.0,False,
COST,ltd_current,2020,909832,,2020-08-30,ok,95000000.0,LongTermDebtCurrent,0000909832-21-000014,2021-10-06,CY2020Q3I,95000000.0,2020-10-07,2.0,False,
COST,ltd_current,2021,909832,,2021-08-29,ok,799000000.0,LongTermDebtCurrent,0000909832-22-000021,2022-10-05,CY2021Q3I,799000000.0,2021-10-06,2.0,False,
COST,ltd_current,2022,909832,,2022-08-28,ok,73000000.0,LongTermDebtCurrent,0000909832-23-000042,2023-10-11,CY2022Q3I,73000000.0,2022-10-05,2.0,False,
COST,ltd_current,2023,909832,,2023-09-03,ok,1081000000.0,LongTermDebtCurrent,0000909832-24-000049,2024-10-09,CY2023Q3I,1081000000.0,2023-10-11,2.0,False,
COST,ltd_current,2024,909832,,2024-09-01,ok,103000000.0,LongTermDebtCurrent,0000909832-25-000101,2025-10-08,CY2024Q3I,103000000.0,2024-10-09,2.0,False,
COST,ltd_current,2025,909832,,2025-08-31,ok,75000000.0,LongTermDebtCurrent,0000909832-25-000101,2025-10-08,,75000000.0,2025-10-08,1.0,False,
COST,ltd_noncurrent,2015,909832,,2015-08-30,ok,4852000000.0,LongTermDebtNoncurrent,0000909832-16-000032,2016-10-12,CY2015Q3I,4864000000.0,2015-10-14,2.0,True,
COST,ltd_noncurrent,2016,909832,,2016-08-28,ok,4061000000.0,LongTermDebtNoncurrent,0000909832-17-000014,2017-10-18,CY2016Q3I,4061000000.0,2016-10-12,2.0,False,
COST,ltd_noncurrent,2017,909832,,2017-09-03,ok,6573000000.0,LongTermDebtNoncurrent,0000909832-18-000013,2018-10-26,CY2017Q3I,6573000000.0,2017-10-18,2.0,False,
COST,ltd_noncurrent,2018,909832,,2018-09-02,ok,6487000000.0,LongTermDebtNoncurrent,0000909832-18-000013,2018-10-26,,6487000000.0,2018-10-26,1.0,False,
COST,ltd_noncurrent,2019,909832,,2019-09-01,ok,5124000000.0,LongTermDebtNoncurrent,0000909832-20-000017,2020-10-07,CY2019Q3I,5124000000.0,2020-10-07,1.0,False,
COST,ltd_noncurrent,2020,909832,,2020-08-30,ok,7514000000.0,LongTermDebtNoncurrent,0000909832-21-000014,2021-10-06,CY2020Q3I,7514000000.0,2020-10-07,2.0,False,
COST,ltd_noncurrent,2021,909832,,2021-08-29,ok,6692000000.0,LongTermDebtNoncurrent,0000909832-22-000021,2022-10-05,CY2021Q3I,6692000000.0,2021-10-06,2.0,False,
COST,ltd_noncurrent,2022,909832,,2022-08-28,ok,6484000000.0,LongTermDebtNoncurrent,0000909832-23-000042,2023-10-11,CY2022Q3I,6484000000.0,2022-10-05,2.0,False,
COST,ltd_noncurrent,2023,909832,,2023-09-03,ok,5377000000.0,LongTermDebtNoncurrent,0000909832-24-000049,2024-10-09,CY2023Q3I,5377000000.0,2023-10-11,2.0,False,
COST,ltd_noncurrent,2024,909832,,2024-09-01,ok,5794000000.0,LongTermDebtNoncurrent,0000909832-25-000101,2025-10-08,CY2024Q3I,5794000000.0,2024-10-09,2.0,False,
COST,ltd_noncurrent,2025,909832,,2025-08-31,ok,5713000000.0,LongTermDebtNoncurrent,0000909832-25-000101,2025-10-08,,5713000000.0,2025-10-08,1.0,False,
COST,net_income,2015,909832,2014-09-01,2015-08-30,ok,2377000000.0,NetIncomeLoss,0000909832-17-000014,2017-10-18,CY2015,2377000000.0,2015-10-14,3.0,False,
COST,net_income,2016,909832,2015-08-31,2016-08-28,ok,2350000000.0,NetIncomeLoss,0000909832-18-000013,2018-10-26,CY2016,2350000000.0,2016-10-12,3.0,False,
COST,net_income,2017,909832,2016-08-29,2017-09-03,ok,2679000000.0,NetIncomeLoss,0000909832-18-000013,2018-10-26,,2679000000.0,2017-10-18,2.0,False,
COST,net_income,2018,909832,2017-09-04,2018-09-02,ok,3134000000.0,NetIncomeLoss,0000909832-20-000017,2020-10-07,CY2018,3134000000.0,2018-10-26,2.0,False,
COST,net_income,2019,909832,2018-09-03,2019-09-01,ok,3659000000.0,NetIncomeLoss,0000909832-21-000014,2021-10-06,CY2019,3659000000.0,2020-10-07,2.0,False,
COST,net_income,2020,909832,2019-09-02,2020-08-30,ok,4002000000.0,NetIncomeLoss,0000909832-22-000021,2022-10-05,CY2020,4002000000.0,2020-10-07,3.0,False,
COST,net_income,2021,909832,2020-08-31,2021-08-29,ok,5007000000.0,NetIncomeLoss,0000909832-23-000042,2023-10-11,CY2021,5007000000.0,2021-10-06,3.0,False,
COST,net_income,2022,909832,2021-08-30,2022-08-28,ok,5844000000.0,NetIncomeLoss,0000909832-24-000049,2024-10-09,CY2022,5844000000.0,2022-10-05,3.0,False,
COST,net_income,2023,909832,2022-08-29,2023-09-03,ok,6292000000.0,NetIncomeLoss,0000909832-25-000101,2025-10-08,CY2023,6292000000.0,2023-10-11,3.0,False,
COST,net_income,2024,909832,2023-09-04,2024-09-01,ok,7367000000.0,NetIncomeLoss,0000909832-25-000101,2025-10-08,CY2024,7367000000.0,2024-10-09,2.0,False,
COST,net_income,2025,909832,2024-09-02,2025-08-31,ok,8099000000.0,NetIncomeLoss,0000909832-25-000101,2025-10-08,CY2025,8099000000.0,2025-10-08,1.0,False,
COST,operating_income,2015,909832,2014-09-01,2015-08-30,ok,3624000000.0,OperatingIncomeLoss,0000909832-17-000014,2017-10-18,CY2015,3624000000.0,2015-10-14,3.0,False,
COST,operating_income,2016,909832,2015-08-31,2016-08-28,ok,3672000000.0,OperatingIncomeLoss,0000909832-18-000013,2018-10-26,CY2016,3672000000.0,2016-10-12,3.0,False,
COST,operating_income,2017,909832,2016-08-29,2017-09-03,ok,4111000000.0,OperatingIncomeLoss,0000909832-18-000013,2018-10-26,,4111000000.0,2017-10-18,2.0,False,
COST,operating_income,2018,909832,2017-09-04,2018-09-02,ok,4480000000.0,OperatingIncomeLoss,0000909832-20-000017,2020-10-07,CY2018,4480000000.0,2018-10-26,2.0,False,
COST,operating_income,2019,909832,2018-09-03,2019-09-01,ok,4737000000.0,OperatingIncomeLoss,0000909832-21-000014,2021-10-06,CY2019,4737000000.0,2020-10-07,2.0,False,
COST,operating_income,2020,909832,2019-09-02,2020-08-30,ok,5435000000.0,OperatingIncomeLoss,0000909832-22-000021,2022-10-05,CY2020,5435000000.0,2020-10-07,3.0,False,
COST,operating_income,2021,909832,2020-08-31,2021-08-29,ok,6708000000.0,OperatingIncomeLoss,0000909832-23-000042,2023-10-11,CY2021,6708000000.0,2021-10-06,3.0,False,
COST,operating_income,2022,909832,2021-08-30,2022-08-28,ok,7793000000.0,OperatingIncomeLoss,0000909832-24-000049,2024-10-09,CY2022,7793000000.0,2022-10-05,3.0,False,
COST,operating_income,2023,909832,2022-08-29,2023-09-03,ok,8114000000.0,OperatingIncomeLoss,0000909832-25-000101,2025-10-08,CY2023,8114000000.0,2023-10-11,3.0,False,
COST,operating_income,2024,909832,2023-09-04,2024-09-01,ok,9285000000.0,OperatingIncomeLoss,0000909832-25-000101,2025-10-08,CY2024,9285000000.0,2024-10-09,2.0,False,
COST,operating_income,2025,909832,2024-09-02,2025-08-31,ok,10383000000.0,OperatingIncomeLoss,0000909832-25-000101,2025-10-08,CY2025,10383000000.0,2025-10-08,1.0,False,
COST,operating_lease_current,2015,909832,,2015-08-30,not tagged,,,,,,,,,,
COST,operating_lease_current,2016,909832,,2016-08-28,not tagged,,,,,,,,,,
COST,operating_lease_current,2017,909832,,2017-09-03,not tagged,,,,,,,,,,
COST,operating_lease_current,2018,909832,,2018-09-02,not tagged,,,,,,,,,,
COST,operating_lease_current,2019,909832,,2019-09-01,not tagged,,,,,,,,,,
COST,operating_lease_current,2020,909832,,2020-08-30,ok,231000000.0,OperatingLeaseLiabilityCurrent,0000909832-20-000017,2020-10-07,CY2020Q3I,231000000.0,2020-10-07,1.0,False,
COST,operating_lease_current,2021,909832,,2021-08-29,not tagged,,,,,,,,,,
COST,operating_lease_current,2022,909832,,2022-08-28,not tagged,,,,,,,,,,
COST,operating_lease_current,2023,909832,,2023-09-03,not tagged,,,,,,,,,,
COST,operating_lease_current,2024,909832,,2024-09-01,ok,179000000.0,OperatingLeaseLiabilityCurrent,0000909832-25-000101,2025-10-08,CY2024Q3I,179000000.0,2025-10-08,1.0,False,
